"Gene","log2FoldChange","pvalue","padj"
"Fbxw11",0.193240838756135,0.00498372223000159,0.113927847891943
"Sptbn1",0.357381160534895,0.00112532036618879,0.0743763654838762
"Sgcd",0.856704338218032,0.000554568733479997,0.0614236993450665
"Rad50",0.222296323568945,0.00206651975103736,0.0884090937450431
"Clk4",-0.335453917840683,0.00410026900280777,0.10615300998306
"Znhit3",-0.376484477651067,0.00660929630689447,0.121398433786612
"Llgl1",0.203127031197881,0.00278951277181642,0.0985406342589775
"Stxbp4",0.305908088896925,0.00523604238474829,0.115583326076659
"Twistnb",-0.247743084674334,0.000630826204069418,0.0632114767371945
"Rgs9",0.607460253207783,0.00679617929598365,0.12340007415805
"Mmp28",0.431935693335011,0.000951266788897876,0.0704176435540433
"Polg2",-0.30648473527272,0.00500182281106824,0.113927847891943
"Itgb4",0.531238949495338,0.00320698386169698,0.0991400764980921
"Sec14l1",0.206612403895124,0.00720102786286118,0.126076439378629
"Mink1",0.263499239193348,0.00207355071334296,0.0884090937450431
"Prpf8",0.433011453685263,0.00450500209620639,0.111122755387653
"Luc7l3",-0.543287781361707,0.00273652248974699,0.0973712869479779
"Ankrd40",0.194589497113104,0.00653395922942687,0.120944864311048
"Fbxl20",0.255954527551206,0.00707675636423824,0.124707238313037
"Myh10",0.881309391233934,0.00112532792944116,0.0743763654838762
"Ston2",0.37103585717057,0.00769152025459847,0.128754300989193
"Nemf",-0.247886571525127,0.00479672700168945,0.113927847891943
"Sec23a",0.331923091613677,0.00479292918337466,0.113927847891943
"Nova1",-0.541875055335551,0.00592258784641602,0.117772942357095
"Sptb",0.53755395089602,0.00206080893223911,0.0884090937450431
"Timm9",-0.280864905203214,0.00906706517247676,0.136991730313595
"Hif1a",0.25834557447538,0.00691847886340204,0.123722787745458
"Susd6",0.342407629601888,0.0064042373481185,0.12036785928643
"Pcnx",0.294330529413797,0.0062216119350651,0.1202763325662
"Unc79",1.4320371990201,0.00029425497114215,0.0515405428135807
"Papln",1.57297493455102,0.00522322759254719,0.115583326076659
"Abcd4",-0.184528366595601,0.00820818770762302,0.132003071092789
"Tgfb3",0.437922839768567,0.00563208219984973,0.116788455289616
"Vash1",0.571596555265248,0.000563762350255667,0.0615169124564166
"Tecpr2",0.226763145873148,0.0048000546501509,0.113927847891943
"Traf3",0.415119400419274,0.000442506683964443,0.0590465296459854
"Cdc42bpb",0.355994094965077,0.00316585985227882,0.0988053502820962
"Ppp1r13b",0.296714245831961,0.00331488320060299,0.0995712510029797
"Mtr",0.315156385966912,0.00594820915848743,0.117772942357095
"Gcnt2",0.393275891071228,0.000145745393470684,0.0363894134104516
"Hivep1",0.462469394248813,0.00618603723671547,0.119903308597442
"Snrnp48",-0.362393522036368,0.00125935688266232,0.0769643981915942
"Gadd45g",-0.685110017282821,0.0085267444854115,0.134454818724576
"Aopep",-0.387240584544929,0.00352431857982761,0.100556053424378
"Nsd1",0.247311895889868,0.00887705688240114,0.136034592575093
"Mterf3",-0.172644715714068,0.00286965579536789,0.0986695517546351
"Ankra2",-0.243022907655011,0.00173100403205377,0.0845886269901823
"Pde8b",0.425514107937177,0.00134426843290549,0.0777310235337168
"Ap3b1",0.258307449409773,0.00312326828315533,0.0988053502820962
"Nln",0.296920560401682,0.00937083058594674,0.138606967671785
"Kctd6",-0.248568426417624,0.00699490869392721,0.124156122088786
"Dlg5",0.286024813085187,0.00373058315245712,0.102528396303817
"Bmpr1a",0.376379643692244,0.00439905649779666,0.109463684576085
"Samd4",0.34612616504704,0.00252456495179917,0.0943916541364706
"Pinx1",-0.503264500568652,0.001296279799804,0.0773722945115822
"Hmbox1",0.240921400623387,0.00542262610512546,0.115583326076659
"Mtmr6",0.184952426658435,0.0053244036798597,0.115583326076659
"Nufip1",-0.281865877994191,0.000875074625929982,0.0681409081657998
"Naa16",-0.350024040349025,0.00227648271115353,0.0911266455547145
"Dmtn",0.243182203760354,0.0096427409032896,0.139841791140912
"Xpo7",0.218848284378053,0.00491450855598272,0.113927847891943
"Tgds",-0.274371963739535,0.00207052666277873,0.0884090937450431
"C6",2.32435063987787,0.00453648936361078,0.111378374692251
"Pabpn1",-0.483485470334827,0.00270119401652013,0.097289215299164
"Ankrd33b",0.379907606073994,0.00489472736869459,0.113927847891943
"Myc",-0.418828538312066,0.00967482941164488,0.139862524104947
"Washc5",0.314838609126019,0.00914689599028162,0.137592689252548
"Trmu",-0.338675601262031,0.0089104754124668,0.136034592575093
"Zc3h7b",0.287412156879662,0.0030007439539798,0.0986695517546351
"Tomm22",-0.281589928650755,0.00192163494323074,0.0879048159677957
"Csnk1e",-0.202052406166805,0.00556049407148154,0.116351758759935
"Fam118a",-0.182859825673372,0.00546963414781754,0.115583326076659
"Myh9",0.648716887842813,0.00494369971913183,0.113927847891943
"Glyr1",0.12599158383179,0.00547250569606482,0.115583326076659
"Plec",0.374035701731007,0.00458536047022519,0.111620581964923
"Chkb",-0.447596397500459,0.00898337811561028,0.136286450073177
"Rrn3",0.159180363725773,0.00932237134819212,0.138606967671785
"Crybg3",0.389408611325261,0.00326656420280483,0.09951208471222
"St3gal6",-0.392109781942517,0.00333638288756133,0.0995712510029797
"Pak2",0.213942965431875,0.00238207999787726,0.0925159526694615
"Tnk2",0.266248066272817,0.000179628572644416,0.0413454453691389
"Yars2",-0.216451018085254,0.00638424640255168,0.12036785928643
"Arhgap31",0.304891097503231,0.00696179957382138,0.124007581042277
"Gsk3b",0.332220106114961,0.00158111205142964,0.081438327376259
"Itgb5",0.211329508339936,0.000123195571612277,0.0342413955739709
"App",0.357332528278746,1.85404668262021e-05,0.0143747166745675
"Dop1b",0.322448835946017,0.000446144556667155,0.0590465296459854
"Rcan1",0.174686042118649,0.00999016275307243,0.141486558242708
"Itsn1",0.186000048397398,0.00262290373287391,0.0956386012103108
"Paxbp1",-0.373652151577111,0.00242326677936329,0.09296130970521
"Tmbim6",0.163181475343536,0.0042825792669522,0.108582917696167
"Slc11a2",0.215607896979422,8.26748466627046e-05,0.0312277734920077
"Tarbp2",-0.424700836708171,0.00518535203957068,0.115211796221592
"Calcoco1",0.192183059503866,0.0086527573200078,0.134780664164472
"Mpc1",-0.305744055924665,0.00924296554576966,0.138109010967579
"Foxp4",0.28398035645508,0.00288345745833659,0.0986695517546351
"Slc37a1",-0.898405254563708,0.000894689976348852,0.06828848726215
"Srsf7",-0.263285368936132,0.00351383354894117,0.100556053424378
"Twsg1",0.571695299937026,0.00165917934024066,0.0837033248667301
"Abca3",0.345899656130979,0.000400630819263805,0.0585491051291782
"Rhoq",0.466975039716188,0.00837554637185295,0.133817975709074
"Jpt2",0.369949732920477,0.00535179819179161,0.115583326076659
"Luc7l",-0.267719227109241,0.00853165337919122,0.134454818724576
"Svil",0.33729413733001,0.00146806954285956,0.0793838008166824
"Thada",0.372778109181646,0.0077707885671111,0.129513783283766
"Mapre2",0.230484387765871,0.00271230145235683,0.0973712869479779
"Thoc1",-0.297886079056743,0.000342387752109951,0.0564197929736826
"Bag6",0.187285936545,0.00944491305634584,0.138855303625779
"Prrc2a",0.29033041141709,0.00568868499459722,0.116788455289616
"Dcp2",0.358991848967054,0.00722304982679012,0.126076439378629
"Ldlrad4",0.893997358429167,0.002391590572194,0.0925159526694615
"Smad2",0.242564889930305,0.00302282718240366,0.0987345171263599
"Pdgfrb",0.255212646698647,0.00177442948065044,0.0845926235581282
"Ddb1",0.229581711315022,0.00311556908165513,0.0988053502820962
"Rce1",-0.278979184327032,0.00963869072205455,0.139841791140912
"Vti1a",0.216359073329839,0.00272889336178919,0.0973712869479779
"Plce1",0.471684203679509,0.000626707926421533,0.0632114767371945
"Sorbs1",0.622302426255189,0.00152842402990583,0.0804353809191609
"Ints4",0.218499465321975,0.00999573678251955,0.141486558242708
"Sirt7",-0.431895438200503,0.00937848280436947,0.138606967671785
"Lrrc45",-0.518579935462786,0.00339912508775022,0.0997460391785826
"Fasn",-1.15179560876447,0.00104034865494048,0.0716597463257177
"Zdhhc16",-0.253232614309218,0.00126330789113783,0.0769643981915942
"Loxl4",0.944212330384424,0.00495214036203203,0.113927847891943
"Oga",0.206359827430957,0.00299164585462717,0.0986695517546351
"Parp6",-0.203838034048419,0.00215105090708328,0.0889182989454109
"Fyco1",0.419587970410355,0.00338984034378014,0.0996721319445613
"Tbl1x",0.276918727580641,0.00345800689634975,0.100556053424378
"Fam120c",0.587118934880745,0.00229527568683457,0.0912967656512511
"Gnl3l",0.330520883339417,0.00338110770953606,0.0996141953383514
"Flnb",0.387686629463988,0.00439480191637557,0.109463684576085
