"Gene","log2FoldChange","pvalue","padj"
"Zfp708",-0.381522094825995,0.000992984908765181,0.156228187911779
"Cfi",2.95441850111974,0.00273616143494335,0.220260265756509
"Lep",2.06519660629163,0.00521840420218053,0.260682288640805
"Hopx",-0.515281619300234,0.00515701783516926,0.260523051120996
"Nkapl",-0.4258420214895,0.00895271439682765,0.301192063674895
"Hydin",2.38102454432972,2.422170742909e-05,0.0274736451790182
"Pyroxd2",0.544079140855232,0.00391621474243107,0.24102626662561
"Irak2",0.625728749853067,0.00177891895302004,0.194937674507232
"Lrrtm1",1.0785807659171,0.00949900241976332,0.308345358406386
"Krt79",1.99007821220847,1.11128885419934e-06,0.00386432177566916
"Tmem91",-0.997400139927185,0.00593855066043248,0.270041103124177
"Dgkk",1.8635377461643,0.00973579894499415,NA
"Nol7",-0.188789622019493,0.00893425896317892,0.301192063674895
"Aox1",0.640106166815582,0.00348895159962049,0.230501233440046
"Fbln2",0.525190810888089,0.000974697830612513,0.156228187911779
"Cnnm2",0.550883844059238,0.00523826762634725,0.260682288640805
"Paqr9",1.89043650961656,0.000323981785384403,0.0979645792791329
"Slc31a1",0.222531835661723,0.00724636619206894,0.284048572966072
"Serpina1a",1.94893198298308,0.00177235633004596,0.194937674507232
"Jchain",-2.91403296230533,0.00725038089974974,0.284048572966072
"H2-Q10",-1.4990986669587,0.00387695125772185,0.240198038376872
"Mageb18",2.30477109013901,0.00466083423747446,0.25221671314025
"Gm10232",-0.497700238625719,0.0021646817371083,0.212037181986045
"Selenbp1",0.72229597538337,0.00158694253048672,0.184971893609357
"B3gnt9",0.325942969188944,0.00482383646099793,0.255442954117413
"9230112E08Rik",0.320734041164328,0.00265096206199523,0.220260265756509
"Tmem132b",3.13407417687213,1.23934534841582e-05,0.0198905394994981
"Rpl7a-ps5",-0.922453583199445,0.00807482623069447,0.295049342341873
"Slc39a2",-0.809281944389202,0.00519214679155464,0.260682288640805
"Tmem254c",0.605833908428792,0.00388718818674469,0.240198038376872
"Sod3",0.677060737615659,0.000651663078295584,0.135962984655591
"Zfp449",0.320782675676113,0.00725641724457997,0.284048572966072
"C4b",0.461852770703541,0.000140287869058473,0.0673606846459241
"Prr16",1.33142895292945,0.00977524121838675,0.310065345034386
"Arl14epl",1.52155411275105,0.00259276788727454,0.220260265756509
"Gm13304",-36.3189237570395,6.32880219691237e-11,1.3204412903638e-06
"Adh6b",1.65185453685731,0.00955066347385861,0.309417768196562
"Nxpe3",-0.413778156069861,0.000479498331124192,0.123268616608253
"Aldh3b2",1.12337295432121,0.00495614764059379,0.255953129637002
"Dolk",0.397199233736759,0.00337565475429407,0.230501233440046
"Slfn1",-1.41417284223688,0.00160945022282458,0.186553163605623
"Gm2026",0.702501756675317,0.00904891753861453,0.301192063674895
"Gm14444",1.83206856040468,0.000763792090176633,0.140992265609408
"Serpina3m",1.98781482026954,8.5345827941833e-05,0.0539592531569213
"Tlr5",0.806069829722645,0.00841412380796924,0.298460055032237
"Ccdc13",-0.497634730101409,0.00886604071946374,0.300843014270975
"Gm13292",2.11595560116438,0.00267026081755216,0.220260265756509
"Rps8-ps5",-2.51138383481745,0.00525493702305972,NA
"Hmgb1-ps1",-1.54601813346333,0.00152639524454763,0.18094721808092
"Gm13703",2.69799440254793,0.00102581482922656,0.156228187911779
"8430436N08Rik",2.13077187547839,0.00258456561254419,0.220260265756509
"Gm15265",-0.553681208029665,0.00893917856688584,0.301192063674895
"B430119L08Rik",1.26152557934716,0.0055495310384471,0.264326213447773
"Gm11827",-0.823760362726891,0.00593664474947879,0.270041103124177
"Gm11730",-0.969602821661893,0.00638048239186604,0.273914371654101
"Gm12953",-0.698148655346082,0.00811312946818459,0.295614854603804
"Galnt4",0.410068900859981,0.00662866264090467,0.27604873720526
"Kcne1l",1.42316976325116,0.00245041649215872,0.220260265756509
"Gm8546",1.15098324080642,0.00885916015743331,0.300843014270975
"Gm2670",2.32516743942967,0.00272244706395828,0.220260265756509
"G630030J09Rik",-0.830341382193042,0.00758636860528852,0.288003058922901
"Gm6277",1.08171762880129,0.00123968390758367,0.168999565802107
"9530059O14Rik",-1.08719329679471,0.00570135892502319,0.267165549558
"Jmjd7",0.642913608280348,0.000220535936453915,0.0833410258339063
"1700047G03Rik",2.8923005861365,0.00343880811848628,0.230501233440046
"9430060I03Rik",-0.947834319089412,0.00276169403531643,0.220260265756509
"2810049E08Rik",-1.27557215589907,0.00264117882838622,0.220260265756509
"Gm10138",-0.565470039221413,0.00792382649595589,0.29259576046951
"Gm37109",-1.21709895346996,0.00741498842135594,0.28649318226513
"Gm19938",-1.0606951588815,0.00641499396986723,0.274267283170717
"Gm7694",0.507468579581562,0.00111289161961742,0.15917355850793
"Gm37519",-1.16750922527192,0.00381976585754869,0.239326110666354
"Gm37914",1.22268142334726,0.00156213376807934,0.18319515467146
"BC037039",0.880022427987814,0.00465725194822476,0.25221671314025
"Gm37402",-1.7847217653121,0.00991508475107529,0.310147418660322
"9630010A21Rik",-1.17705603949673,0.00880423864412325,0.300843014270975
"Gm37776",1.11793830557153,0.00266505214427653,0.220260265756509
"Gm37566",-1.55942202354118,0.00407514065585482,0.244944552054712
"Gm37510",-1.56520780413169,0.00312161335407075,0.226667496414368
"Gm37070",-1.39650526822627,0.0072062136270912,0.284048572966072
"Gm37423",-1.68457752950485,0.00263623564857721,0.220260265756509
"8430422M14Rik",-0.568547447253085,0.00842566010419801,0.298460055032237
