"Gene","log2FoldChange","pvalue","padj"
"Cul4b",0.336453818943899,0.00354025796140004,0.126081765530234
"Rbmx2",-0.316538883740947,0.00859814344071222,0.164202031488701
"Cacna1f",-2.63652139495087,0.0021585294513441,NA
"Ccdc22",-0.251375440497957,0.00573751204201926,0.146086743123639
"Aff2",1.35791066168584,0.000109288521714376,0.0604001230008119
"Cenpi",-0.993998749499736,0.00428267267336483,0.133275901380258
"Acsl4",0.489151342033022,0.000547556356745455,0.085999132021109
"Chrdl1",0.318878543909439,0.00389666813757634,0.130607393107704
"Phka2",0.435969451914687,0.00569116125672156,0.146086743123639
"Adgrg2",0.819494241429446,0.00358966627098744,0.126386744112488
"Hcfc1",0.378039887090618,0.00198771074530566,0.109192375219532
"Tsc22d3",-0.852791317881874,0.00143717884215796,0.0996626149174024
"Adgra2",0.412116886465335,0.0076155143630805,0.159738293424026
"Tnks",0.286917477806509,0.00313623655096514,0.124392793204394
"Dusp4",0.742654480474952,0.00484093536838228,0.139274503241986
"Kat6a",0.334019366766238,0.00568195693358751,0.146086743123639
"Wwc2",0.300214006862479,0.0040332182831787,0.131353276872524
"Klhl2",0.57136198946517,0.00232669405968391,0.113403290728258
"Nr3c2",0.383051169578378,0.00355824666544217,0.126081765530234
"Sh3rf1",0.47651160024119,0.000833268431254742,0.0907039160734584
"Brd7",-0.149617204879293,0.00098231631643216,0.0918742819440499
"Tnpo2",0.172641228399078,0.00338194656847114,0.125336941610866
"Gnao1",0.241306282297989,0.00822799185344619,0.163219219166449
"St3gal2",0.318740100701879,0.00113246165876629,0.0920095116807531
"Slc27a1",0.370034114920996,0.00090737761751248,0.0907039160734584
"Gse1",0.533299813453477,0.00942635489811701,0.167344906445173
"Klhl36",0.326983394775706,0.000938456141182335,0.0907039160734584
"Mbtps1",0.181449826612624,0.0021069563991872,0.111664430684613
"Pde4c",-0.611921686101047,0.00761511046096818,0.159738293424026
"Dctn1",0.245948091097943,0.000847362846409093,0.0907039160734584
"Taf1d",-0.478466086244744,0.000824204447172988,0.0907039160734584
"Pdgfd",0.488912699993828,0.00534624234206262,0.143166099116772
"Alg9",0.157945655248457,0.0070265326599977,0.155336419942607
"Chek1",-0.735186545601025,0.00010348111040287,0.0604001230008119
"Ldlr",0.363903366261038,0.00502186806448622,0.140367383130068
"Nedd4",0.457906344256056,0.00412624720911909,0.132329426856096
"Rp9",-0.367570334785338,0.0089334705499108,0.166670738513385
"Zw10",-0.204489845397541,0.000502491525667877,0.0855857611907102
"Thsd4",0.971826559110372,0.00711556374710316,0.155417546849901
"Cyp1a1",4.52950996736546,4.61378955708632e-10,8.41462939421403e-06
"Tfdp2",0.256849612726234,0.00341253349139714,0.125336941610866
"Me1",-0.439395683476703,0.000705166494791157,0.0907039160734584
"Clstn2",1.34515392834139,0.00158606695153046,0.103309603792902
"Pik3cb",0.59454771507408,0.00782833575259321,0.161143552433177
"Ptgs2",1.42485919575168,0.00433312869774232,0.133275901380258
"Lrrfip2",-0.189642014669647,0.00102655160778822,0.0920095116807531
"Amotl2",0.312126569397682,0.00363856028753727,0.127615504854047
"Uba5",-0.253943797647386,0.00110702521076459,0.0920095116807531
"Dnajc13",0.316900730859936,0.00575566762511346,0.146086743123639
"Cish",1.21549843086924,0.00162549155651272,0.10374478235251
"Ip6k2",-0.607993062317122,0.000430781292317481,0.0822570549926918
