"Gene","log2FoldChange","pvalue"
"4731419I09Rik",1.41724743559057,0.000983686932913302
"Gm26581",-1.04064386342107,0.00442354763656939
"Snhg5",0.379218280669301,0.000844795251810066
"9230116N13Rik",0.569363438382641,0.00573632955944048
"5033428I22Rik",1.27431427229384,0.00855963519441092
"Gm28187",-1.4116089959056,0.00435417745339426
"2810402E24Rik",0.304121482854788,0.00473451891469932
"Gm7901",-0.463532206569083,0.000584528425472996
"Gm8495",2.75517782533949,0.00683456006185946
"Gm20257",0.759048432110427,0.00204149411491275
"Gm37469",3.3162487927153,0.0021147135339616
"C230085N15Rik",-1.51383488807661,0.0067865661468646
"D930036K23Rik",1.15089390807063,0.00852012351166949
"Gm7694",-0.634095833941348,4.15291580494983e-05
"Gm36927",4.18606239013909,0.000261512639601904
"Gm37589",-1.75816273340651,0.00190755326084024
"Gm43127",1.35942071259112,0.00224828868670345
"Gm31305",1.85251999709517,0.000276160056576964
"C79130",-1.13424783314485,0.00689041498998987
"Gm42895",2.45769224088898,0.00182105872524829
"Gm3289",1.63045310738553,0.00699113721448858
"Gm44386",1.25078985482423,0.00404384007188047
"Gm43951",1.04596074955069,0.00650777566227484
"4931431B13Rik",-5.322034716172,0.00480850974991843
"9430064I24Rik",0.919054329999324,1.77213292744106e-05
"Gm44850",-3.60441798427422,0.00236874213946488
"Gm45470",1.28648839656582,0.00726040469749096
"Gm35315",-0.953905989208536,0.000718421235803311
"Flt3l",0.412966800990926,0.00663755377983247
"Gm47108",-2.88093895894419,0.00148734808932355
"9930024M15Rik",-1.6986577280865,0.000566932910082283
"Gm33111",3.17860842469738,0.00592822207691608
"Gm36595",-1.1707943023037,0.000174163903402059
"Gm48684",3.36959163236587,0.000420192655658326
"Mirt2_ENSMUSG00000115946",-2.84733989183455,0.00666427669382216
"Magef1",0.477892574490947,7.53007586266608e-06
"E130310I04Rik",-1.2947377774135,0.00340008028418624
"Gm49891",0.653412963855494,0.00247629893598222
"Gm34883",-2.49003051700294,0.00166281095573359
"AC147806.1",-2.60982167695626,0.00621771312981149
"AC147806.2",-2.59826438575291,1.3245740169854e-05
