"Gene","log2FoldChange","pvalue"
"Lox",-0.263657224826208,0.0164308455014083
"Ptpn2",-0.193997590606892,0.0432618072607931
"Setbp1",0.278831498742198,0.0139584212989306
"Txnl1",-0.0897307684151555,0.0357488625510229
"Camk2a",2.4179980817527,0.00505353569694702
"Pdgfrb",0.148516258838097,0.0496712319008142
"Cyb5a",-0.256382794771397,0.0347910752685549
"Ms4a1",2.75063316525856,0.00532668863259232
"Syt7",0.469345526985819,0.00639598968096796
"Naa40",0.191563682597828,0.0239869007711247
"Cdc42bpg",0.341204919490301,0.00303263478907575
"Atg2a",0.163031798682508,0.027264670998658
"Kif20b",-0.359646964278063,0.0205668608586752
"Cabp4",0.399787248349252,0.0472257547038144
"Pitpnm1",0.240300016140391,0.00577066829879417
"Grk2",0.147827286023028,0.0174005527671507
"Acy3",-0.212195703253815,0.0199115864770425
"Pip5k1b",0.564339521707049,0.0161045974424388
"Ovol1",-1.56851546406401,0.0201400694687837
"Men1",0.11398450602494,0.0158078812943557
"Sf1",0.126435301879462,0.0459046541429492
"Fermt3",0.598463033549978,0.0205751986850626
"Gpam",0.288773849805793,0.00441496925833084
"Rbp4",-0.786982235491432,0.0495773040721703
"Pik3ap1",1.18864586427539,0.000302562449324584
"Trim8",0.202570828414665,0.00453211827749059
"Gcgr",2.25729361594597,0.034780429914955
"Fasn",-1.12884504470671,0.000517646733200639
"Gps1",-0.124320990279809,0.0247479815917862
"Slc16a3",1.22721941356219,0.0268481221322097
"Pi4k2a",0.119259721366072,0.0216700034547616
"Actr1a",-0.123557074421139,0.034199940404193
"Ptprj",0.287703754846404,0.00872565082171593
"Padi3",-1.30184515771736,0.0349775744666932
"Cdk2",0.245330891121254,0.00723439876159182
"Smarcc2",0.120521198586719,0.0268359821266786
"Mip",-2.12358077269735,0.0303457883709959
"R3hdm2",0.168334477522113,0.0311957984053307
"Pstpip2",0.788464149426177,0.0180861266928286
"Avil",0.576640883250526,0.0304416367814499
"Psmd13",-0.14219352475941,0.0377353584458669
"Cd151",-0.150162385316686,0.00806610984482806
"Gaa",0.145543455039288,0.0405563575061945
"Zfp202",0.202458046190937,0.0155784064465607
"Cct8",-0.13240654194145,0.0263154739172607
"Agbl1",2.83733229877946,0.0374906119578882
"Hk3",0.73351119346913,0.0433195070211701
"Eya1",1.14679335607709,0.0437428854923195
"Gsta3",-0.829908400148184,0.0422943580554942
"Slc40a1",0.994623182806628,0.02866639938493
"Wdr12",-0.196869864905744,0.0229765754728092
"Cflar",0.167064020267296,0.0322074114072574
"Pms1",-0.182710506854106,0.0366742756888563
"Mstn",3.51371268331393,0.0123972083410615
"Stat1",-0.299558856117849,0.0229713118026238
"Plcd4",1.92643045113668,0.0183191476582829
"Vil1",-0.597430322535799,0.0119648392242439
"Cxcr2",2.82726013760171,0.0272271066774619
"Fn1",0.480147639085687,0.0407650701160834
"Slc23a3",1.51443107922189,0.0336946844378691
"Speg",0.852042919433752,0.0299513224774526
"2810459M11Rik",2.21950521116058,0.0123680957624613
"Farsb",-0.149490154724998,0.0370410044766713
"Rnpepl1",0.11515533240861,0.0343130683491503
"Capn10",-0.202507949559204,0.0235654624099582
"Hdac4",0.3116489342634,0.00038836340181273
"Gin1",-0.208888893210961,0.0171354954940621
"Tsn",-0.111699077812743,0.0238236744872378
"Ptpn4",0.382047219192535,0.033833584562566
"Sctr",1.00616449919904,0.00497981642322371
"Marco",2.66441960787055,0.000424777218771485
"Cacna1s",1.57419875416339,0.0392703795390931
"Tnnt2",-0.743757393916402,0.00692380019528963
"Tnni1",-2.03037871215096,8.15827587184181e-05
"Tor1aip1",0.118673372596749,0.0411156636933794
"Kif26b",0.531633543386488,0.00643179343299027
"Ccdc181",-0.167068142053152,0.0382285235942315
"Sec16b",0.428931801501426,0.0112186326376714
"Ddr2",0.448691101782438,0.0337913566532165
"Pigc",-0.140114055845706,0.00919556346893491
"Vim",-0.129592848384929,0.0234616876465851
"Psmb7",-0.203693586193937,0.0309860126299104
"Mindy3",-0.149271967716377,0.031546412302314
"Eng",0.480128899630294,0.0189553084719675
"Acvr1",0.26237210687303,0.0495450900711313
"Slc4a10",1.26832251006557,0.00700051275216259
"Notch1",0.297094681124906,0.0396030368666885
"Sec16a",0.224559959981624,0.0237603941622831
"Neb",2.59745750538823,0.040242326528264
"Xirp2",3.01348074776268,0.0431866778913991
"Zc3h15",-0.171110763855136,0.0203878442792771
"Tspan18",0.240431252202487,0.00549759500205197
"Patl2",2.3940782448013,0.0296484342747757
"Cdan1",0.20802108209015,0.0462103020689043
"Lrrc57",-0.139607203177999,0.0341876554432562
"Ehd4",0.104791020738706,0.0436988058548555
"Chac1",1.48977183213896,0.00509193822738119
"Spef1",0.355050596417123,0.00245026590424037
"Pcna",-0.200296860448952,0.00690957145143075
"Rasgrp1",2.26978890908864,1.34523034795952e-05
"Mcm8",-0.243718639428485,0.0208980425694903
"Dusp2",0.985385810233171,0.0156043684446501
"Bcl2l11",0.254382261904801,0.0186312200944954
"Acss1",0.154120724789415,0.0441781707766422
"Mylk2",3.07892570652071,0.0188599677662868
"Ptpn1",0.199974636702456,0.00563685062910634
"Ahcy",-0.213683585519298,0.0188263584163263
"Acss2",-0.636291469919779,0.00288835863261102
"Gss",-0.177283317621429,0.0438595302549181
"Epb41l1",0.441577828541111,0.0216589642566953
"Src",0.224351697120573,0.00634636223969907
"Il2",-1.46501326373409,0.0336235307097531
"Spata5",-0.18293427033095,0.040992313339274
"Slc7a11",-0.468742362408314,0.0262600414152398
"Tshb",0.889897030764138,0.0334328320333378
"Ptgfrn",0.415148001786244,0.0345400549927579
"Ampd2",0.233729788075804,0.0172294624054758
"Npr1",0.489021972231329,0.0311464190096226
"Tlr2",0.612933519446715,0.0155407043018516
"Snx7",-0.195947874586786,0.0222823000807172
"Rrh",-2.17410614849896,0.0194699936888279
"Dkk2",0.870311416566678,0.00408267576275259
"Thbs3",0.395136984637369,0.0356265275050248
"Arhgef2",0.179226847955471,0.0054898692772258
