"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Suco",1495.85099062312,0.125060221929375,0.0472824065287013,2.64496312922358,0.0081699818798139,0.420327392094871
"Spns2",2093.31852268396,-0.197650982674791,0.0722944070092525,-2.73397335771071,0.00625751073827303,0.394898025029211
"Fbxw4",550.115193438208,-0.173137404175923,0.0580474279799952,-2.98268864273524,0.00285728504844853,0.30549337186901
"Brca2",261.352009930286,0.288700401639325,0.090092423990672,3.20449144169121,0.00135301312794055,0.264115702882417
"Utp4",973.981641085665,-0.15906752184253,0.0478018015139745,-3.32764700920377,0.000875827650589014,0.251792065000532
"Gk5",124.201473997408,0.414935729614476,0.129262929037268,3.21001336349763,0.00132728801452028,0.264115702882417
"Rbp3",5.37139083752985,3.30953984285539,1.03201445335452,3.20687353951087,0.0013418596927356,NA
"Lrrc18",15.7209201041812,0.857992527862218,0.322421611977573,2.66108876076799,0.00778884215249878,NA
"Rnf10",6922.94036791525,-0.101681466703815,0.0356518482150666,-2.85206719411657,0.00434359178271004,0.349972692756554
"Ankrd13a",1267.26369555222,-0.234189097756544,0.0636160556485273,-3.68128918665466,0.000232057618242034,0.134393005182807
"Tmcc2",6906.63420148132,-0.17471045275009,0.0541576213442735,-3.2259624483778,0.00125549828289242,0.264115702882417
"Maff",32.9116322127561,-0.767818330566887,0.212693114478782,-3.60998207416575,0.000306218166768474,NA
"Zc3h6",761.723633775598,0.235538327426102,0.0623668233516631,3.77666064692745,0.000158945056445932,0.101255948208881
"Gm14117",16.6022192604681,-0.747535872480146,0.280686624249083,-2.66324009731499,0.00773921715565837,NA
"Sbk1",2338.96733339705,-0.205126767914045,0.0719660805330558,-2.85032568669381,0.00436744824961087,0.349972692756554
"Rtn4r",1710.65864334977,-0.228311070680682,0.0764611985787533,-2.98597294999929,0.00282677646465565,0.30549337186901
"Irf2bp1",1153.96540925651,-0.149765662460356,0.0569390130320902,-2.63028202431169,0.00853140605940109,0.429638911473633
"BC024139",33.8865921166842,0.699306300478207,0.228886398513795,3.05525494314621,0.00224869284366103,NA
"Cxxc4",814.31434173221,0.312571550439773,0.119661676843979,2.61212744701312,0.00899807034929911,0.444358195040388
"Proser2",48.159814226213,-0.464989680027372,0.170800485789023,-2.72241427112649,0.00648068455071128,NA
"Gm9797",50.1332130852402,-0.998336880340921,0.313831413023063,-3.181124766078,0.00146704433651152,NA
"Henmt1",35.899809227458,0.54504942353807,0.191140261082207,2.8515678510225,0.00435042004728832,NA
"Hepacam",2341.90143118098,-0.135432509292143,0.0486265293628807,-2.78515680774714,0.00535018427305887,0.378703876794684
"Myorg",1056.9268031963,-0.148511525055767,0.0510786600445869,-2.90750628395752,0.0036432302445427,0.329208486139848
"Sox18",173.510142054619,-0.374331957399075,0.136610249928307,-2.74014546928596,0.00614119968155634,0.394539302784959
"Unc119b",893.472789856006,-0.136515670698762,0.0477316589069929,-2.86006549583303,0.00423553522700567,0.348160995659866
"Cdc42se1",1713.75181011295,-0.106352841157695,0.0399128402944545,-2.66462723206575,0.00770737046669349,0.417805361476908
"Gpr68",552.551570952105,-0.253617331749404,0.0953601246576052,-2.65957424720268,0.0078239483246586,0.417805361476908
"Cmya5",292.955833732601,-0.253254684830604,0.0974672814114789,-2.59835589095211,0.00936713539037875,0.45207072730612
"Wbp1l",1104.64172030011,-0.127436547176487,0.0452612567012642,-2.81557686339999,0.00486897482359527,0.36707460489602
"Pygo2",1227.83798706957,-0.131418875350471,0.0495443154908858,-2.65255204453569,0.00798858113267788,0.420327392094871
"Gimap6",80.4514975904336,-0.376723542710029,0.130303853471864,-2.89111590081543,0.00383876520453613,NA
"Tprn",470.430056466005,-0.312303130615856,0.0993747360589788,-3.14268135948059,0.00167407969628009,0.281196354384764
